"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Howard Hawks","Hal B. Wallis, Jack L. Warner","Frank Wead","Warner Brothers/Seven Arts","Adventure","English","1h 35m","Former World War I aviator Jake Lee (Pat O'Brien) runs the Newark branch of an air freight company, with his fellow ace Tex Clarke (Stuart Erwin) as his best pilot. When their hot-dogging friend Dizzy Davis (James Cagney) comes looking for a job, Jake hires him despite warnings about Dizzy's brash and potentially dangerous ways. When Dizzy's attraction to tomboyish teenage greenhorn pilot ""Tommy"" Thomas (June Travis) jeopardizes another pilot's safety, it's up to him to try to save the day.",100,67,"Ceiling Zero"
