"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Spike Lee","Roy Lee, Doug Davison, Nathan Kahane","Mark Protosevich","FilmDistrict","Vertigo, 40 Acres & A Mule Filmworks","R (Language|Disturbing Images|Nudity|Some Graphic Sexuality|Strong Brutal Violence)","Mystery & Thriller, Drama","English","Nov 27, 2013, Wide","Feb 18, 2014","$2.2M","1h 43m","Although his life is already in a downward spiral, things get much worse for advertising executive Joe Doucett (Josh Brolin) ; while drunk one night, Joe is kidnapped and thrown into solitary confinement in a bizarre, hotellike room. For the next 20 years, Joe suffers unimaginable torment, but the motive and identity of his captor remain unknown. When he is inexplicably set free, Joe emerges with one goal: to find the person who stole two decades of his life.",39,37,"Oldboy"
