"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Hayao Miyazaki","Toshio Suzuki","Neil Gaiman, Hayao Miyazaki","Miramax Films","Nippon Herald Films, Studio Ghibli, Dentsu","PG-13 (Images of Violence and Gore)","Adventure, Fantasy, Anime","Japanese","Jul 12, 1997, Original","Jul 13, 2024","Dec 16, 2019","2h 13m","Dolby Digital, Dolby A, Dolby SR","Flat (1.85:1)","A prince becomes involved in the struggle between a forest princess and the encroachment of mechanization.",93,94,"Princess Mononoke"
