"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Bruce Joel Rubin","Bruce Joel Rubin","Columbia Pictures Corporation, Capella Films, Zucker Brothers Productions","PG-13","Drama","English","Dec 15, 2010","$27.5M","1h 54m","Surround","It seems that Bob Jones (Michael Keaton) has everything a man could want, namely a fulfilling job and a beautiful, pregnant wife, Gail (Nicole Kidman). But Bob's life is turned upside-down when he is diagnosed with cancer and given four months to live -- not even enough time to see his first child's birth. To cleanse himself of demons in his remaining days, Bob makes a video diary, hoping to pass along some wisdom to his future child. Along the way, he discovers a lot about himself.",44,74,"My Life"
