"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ron Howard","Tony Ganz, Deborah Blum","Paramount Pictures","PG-13","Comedy","English","Mar 14, 1986, Limited","Jun 6, 2014","$36.4M","1h 51m","Surround, Stereo","When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson (Michael Keaton) faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager (Gedde Watanabe) and the sycophant (Sab Shimono) who is angling for his position. At the other, a number of disgruntled long-time union members (George Wendt, John Turturro) struggle with the new exigencies of Japanese quality control.",33,46,"Gung Ho"
