"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"David Fincher","Ross Grayson Bell, Ceán Chaffin, Art Linson","Chuck Palahniuk, Jim Uhls","20th Century Fox","Art Linson Productions, Fox 2000 Pictures, Taurus Film, New Regency Pictures","R (Disturbing Behavior|Anti-Social Behavior|Violent Behavior|Graphic Behavior|Language|Sexuality)","Mystery & Thriller, Drama","English","Oct 15, 1999, Wide","Nov 19, 2014","$37.0M","2h 19m","Dolby SR, Dolby EX, DTS, Dolby Stereo, SDDS, DTS-ES, Dolby A, Surround, Dolby Digital","Scope (2.35:1)","A depressed man (Edward Norton) suffering from insomnia meets a strange soap salesman named Tyler Durden (Brad Pitt) and soon finds himself living in his squalid house after his perfect apartment is destroyed. The two bored men form an underground club with strict rules and fight other men who are fed up with their mundane lives. Their perfect partnership frays when Marla (Helena Bonham Carter), a fellow support group crasher, attracts Tyler's attention.",80,96,"Fight Club"
