"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Thom Fitzgerald","Thom Fitzgerald, Louise Garfield, Arnie Gelbart","Thom Fitzgerald","Emotion Pictures","R","Drama, LGBTQ+","English","Feb 6, 2017","$965.3K","1h 31m","Dolby","35mm","Growing up as a gay teen in Nova Scotia was so hard for young William (Chris Leavins) that he ran away at the age of 15 and cut off nearly all contact with his dysfunctional family. With his sister (Kerry Fox) getting married, he returns home for the first time and is saddened to see that little has changed. The abusive nature of his family triggers old self-destructive tendencies in William as he starts to compulsively overeat to deal with the overwhelming pressure surrounding him.",94,72,"The Hanging Garden"
