"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Albert Brooks","Marty Katz","Marty Katz Productions, The Geffen Company","R","Comedy","English","Feb 8, 1985, Limited","Mar 1, 2008","1h 31m","After being snubbed at his advertising job, Los Angeles yuppie David Howard (Albert Brooks) convinces his wife, Linda (Julie Hagerty), to quit her job and join him on a cross-country road trip. The two liquidate their assets and leave the West Coast in a Winnebago, intent on finding themselves and discovering America. But during a stop in Las Vegas, the couple loses their savings at a roulette wheel and begins to see that their idealized notion of the American experience is terribly misguided.",95,77,"Lost in America"
