"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Des McAnuff","Sarah Radclyffe","Honoré de Balzac, Lynn Siefert, Susan Tarr","Fox Searchlight","R","Comedy, Drama","English","Mar 1, 2013","$1.2M","1h 47m","Dolby, Surround","35mm","Lovelorn Bette (Jessica Lange) falls for an artist, Count Wenceslas Steinbach (Aden Young), but is enraged when the sculptor instead decides to pursue Bette's rival, Hortense Hulot (Kelly Macdonald). Hortense's good fortune cements Bette's hatred of the Hulots, her wealthy in-laws, so she decides to ruin the family. Bette persuades beautiful prostitute Jenny Cadine (Elisabeth Shue) to seduce Wenceslas in the hope it will harm Hortense, but the plan has unforeseen results.",41,40,"Cousin Bette"
