"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Christopher Scott Cherot","Christopher Scott Cherot, Robyn M. Greene","Miramax","R","Romance, Comedy","English","Jun 19, 1998, Original","Apr 14, 2016","$2.3M","1h 32m","Surround","Lee Plenty (Christopher Scott Cherot) is a flailing, wannabe writer, homeless and apartment-sitting for his friend, the wealthy Havilland Savage (Chenoa Maxwell), while she is off visiting family. So Lee jumps at the chance to see Havilland, whom he has secretly loved for years, when he's invited to her New Year's Eve party. But the night leads to romantic complications that also involve Hav's recording-artist boyfriend, Michael Simmons (Hill Harper), and her sister, Leigh (Robinne Lee).",36,83,"Hav Plenty"
