"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"David Dobkin","Ridley Scott, Chris Zarpas","Matthew L. Healy","Gramercy Pictures","PolyGram Filmed Entertainment","R","Mystery & Thriller, Comedy","English","Sep 15, 1998, Original","Sep 10, 2015","$1.8M","1h 44m","Surround, DTS, Dolby Digital","35mm, Flat (1.85:1)","In a small Montana town, Clay Bidwell (Joaquin Phoenix) finds himself increasingly surrounded by dead bodies, making him the chief suspect of an FBI murder investigation. First, his best friend kills himself during a hunting trip after discovering Clay is having an affair with his wife, Amanda (Georgina Cates). A remorseful Clay starts dating waitress Gloria (Nikki Arlyn), who is killed by the vengeful Amanda. Meanwhile, Clay becomes friends with serial killer Lester Long (Vince Vaughn).",61,68,"Clay Pigeons"
