"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Cornell","John Cornell, Jane Scott","Paul Hogan, Brett Hogan","Paramount Pictures","PG","Comedy","English","Jan 1, 2011","$109.0M","1h 52m","Surround","Mick ""Crocodile"" Dundee (Paul Hogan) is settling into his new Manhattan home when a South American drug dealer (Hechter Ubarry) abducts his girlfriend, Sue Charlton (Linda Kozlowski). The drug dealer thinks images of his criminal activities, taken by Sue's photographer ex-husband, are now in her hands. The dealer takes Sue to Colombia and threatens her, hoping that she'll give up the evidence. But intrepid Dundee, aiming to rescue Sue, is soon on the criminal's trail.",9,38,"Crocodile Dundee II"
