"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Fleischer","Paramount","R","Drama","English","Jul 1, 2013","2h 7m","A Louisiana plantation owner's (James Mason) son (Perry King) has an affair with a slave, and he's not the only one.",29,64,"Mandingo"
