"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Harold Ramis","Trevor Albert, Harold Ramis","Mary Hale, Lowell Ganz, Babaloo Mandel","Columbia Pictures Corporation","PG-13","Comedy","English","Dec 15, 2010","$20.1M","1h 57m","Surround, Stereo","Doug Kinney (Michael Keaton) is a busy construction worker struggling to make time for his family and his demanding job. When a scientist offers to clone him, Doug accepts and spawns a slightly more macho version of himself. He decides to create a second clone, but this sparks a series of duplications when his second clone begins to feel overwhelmed. Doug attempts to manage his many clones while trying to keep his wife (Andie MacDowell) in the dark.",45,49,"Multiplicity"
