"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Englund","Lisa M. Hansen","TriStar Pictures, New Line Cinema","CineTel Films","R","Horror","English","Mar 22, 1989, Original","Nov 1, 2011","$2.9M","1h 40m","Surround","Dialing the number for something called Horrorscope puts a bullied teen (Stephen Geoffreys) in touch with the devil.",15,28,"976-EVIL"
