"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"José Quintero","Louis De Rochemont","Warner Bros. Pictures","Seven Arts Productions","Drama","English","Dec 28, 1961, Original","Jan 1, 2009","1h 44m","Disheartened by suggestions that she is too old to for her role in a play, 50-year-old actress Karen Stone (Vivien Leigh) travels to Rome. After her husband dies on the plane, Karen rents an apartment and meets a conniving countess (Lotte Lenya) who introduces her to Paolo (Warren Beatty), a young Italian gigolo. Karen and Paolo begin a steamy affair, but the countess insists on paying for Paolo's services and ensures that the romance will not last long.",0,58,"The Roman Spring of Mrs. Stone"
