"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Irvin","Martha De Laurentiis","Gary DeVore, Norman Wexler","De Laurentiis","R","Action, Crime, Drama, Mystery & Thriller","English","Jun 6, 1986, Original","Oct 6, 2016","$14.8M","1h 45m","Surround","Scope (2.35:1)","When efforts to prosecute mob boss Luigi Patrovita (Sam Wanamaker) are repeatedly derailed thanks to a mole in the FBI, the only choice is to bring in an outsider -- specifically, Mark Kaminsky (Arnold Schwarzenegger), a disgraced agent who leaps at a chance for reinstatement. After FBI chief Shannon (Darren McGavin) gives him his orders, Kaminsky fakes his death and reemerges as an ex-con named Brenner. Undercover and accountable to no one, the former Fed tears up the mob from the inside.",31,29,"Raw Deal"
