"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edward Sedgwick, Buster Keaton","Buster Keaton","Lew Lipton, Ernest Pagano, Richard Schayer","Continental Home Vídeo [br], Metro-Goldwyn-Mayer","Metro Goldwyn Mayer, Joseph M. Schenck Productions","Comedy","Apr 6, 1929, Wide","Oct 12, 2016","1h 14m","Whenever Elmer (Buster Keaton) sees actress Trilby Drew (Dorothy Sebastian), his heart beats wildly, but she only has eyes for her lover, Lionel Benmore (Edward Earle). When Lionel breaks up with Trilby, however, she decides to make him mad by marrying Elmer instead. Although Elmer is thrilled at first, he grows despondent when he discovers the reason behind their nuptials and embarks on a sea voyage. However, tough smugglers on the ship soon make him wish he'd never left the shore.",100,60,"Spite Marriage"
