"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Krzysztof Zanussi","Hartwig Schmidt","Krzysztof Zanussi","P.P. Film Polski [pl], Westdeutscher Rundfunk, Regina Ziegler Filmproduktion [de], Film Polski Film Agency, TeleCulture","PG","Romance","English","Jun 11, 2007","1h 46m","In post--World War II Poland, American soldier Norman (Scott Wilson) serves as a driver for a United Nations war-crimes commission examining Nazi mass graves. Norman falls in love with war widow Emilia (Maja Komorowska) and, in spite of language and cultural differences, a meaningful romance blossoms between them. But Emilia's loyalty to her ailing mother (Hanna Skarżanka) threatens to separate the couple when Norman finally receives his papers to return home.",73,88,"A Year of the Quiet Sun"
