"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Fritz Lang","Gene Towne, C. Graham Baker","United Artists","Walter Wanger Productions, Inc.","Crime, Drama","English","Jan 27, 1937, Wide","Aug 23, 2018","1h 26m","Joan Graham (Sylvia Sidney) works as the secretary to the public defender. Unfortunately, she's fallen madly in love with a criminal by the name of Eddie Taylor (Henry Fonda). Convinced that Eddie is a good man with bad luck, she pulls some strings and gets Eddie released from prison early. The two get married, but while Eddie tries to fly right, he soon discovers he can't change his nature. His past comes knocking at their door, and the couple is forced to go into hiding.",100,78,"You Only Live Once"
