"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Christian Duguay","Suzanne Todd, David Willis","Bart Baker","New Line Cinema","R","Action","English","Jan 1, 2012","1h 25m","Surround","After a politician dies, seemingly of spontaneous combustion, explosives expert Danny O'Neill (Pierce Brosnan) is called in to investigate. O'Neill and his team have to work under Sen. Frank Traveres (Ron Silver), but the two have a troubled history since the government official is sleeping with the agent's estranged wife. Soon Traveres becomes a target of the mysterious assassins, and O'Neill discovers that they are using an ingested liquid explosive to kill their victims.",0,29,"Live Wire"
