"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michael Curtiz","Jerry Wald","James M. Cain, Ranald MacDougall, William Faulkner, Catherine Turney","Warner Bros. Pictures","Warner Bros.","Drama","English","Sep 24, 1945, Original","Dec 31, 2008","1h 49m","Mono","35mm","When Mildred Pierce's (Joan Crawford) wealthy husband leaves her for another woman, Mildred decides to raise her two daughters on her own. Despite Mildred's financial successes in the restaurant business, her oldest daughter, Veda (Ann Blyth), resents her mother for degrading their social status. In the midst of a police investigation after the death of her second husband (Zachary Scott), Mildred must evaluate her own freedom and her complicated relationship with her daughter.",88,90,"Mildred Pierce"
