"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Dudley Nichols","Dudley Nichols","RKO Radio Pictures","RKO Pictures","Drama","English","Nov 19, 1947, Original","Oct 30, 2001","2h 53m","In a Greek tragedy updated to the 1860s, young New Englanders (Rosalind Russell, Michael Redgrave) exact vengeance after the murder of their father (Raymond Massey).",67,45,"Mourning Becomes Electra"
