"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Laurent Cantet","Carole Scotta, Caroline Benjo, Barbara Letellier, Simon Arnal","François Bégaudeau, Robin Campillo, Laurent Cantet","Sony Pictures Classics","Haut et Court, France 2 Cinéma","PG-13 (Language)","Drama","French (France)","Dec 19, 2008, Limited","Apr 16, 2012","$3.8M","2h 9m","Francois Marin (François Bégaudeau) is a French language and literature teacher at an inner-city Paris high school. As the new school year begins, he introduces himself to his new class and begins the arduous process of reaching out to each of them. Marin encounters his share of problem students, teen violence, ethnic tensions between classmates and education barriers within the group, all of which test his patience and -- more importantly -- his resolve as an educator.",95,82,"The Class"
