"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Giuliano Montaldo","Marco Vicario, Bino Cicogna","Euro International Film (EIA) S.p.A., Euroatlantica","PG","Crime, Drama","English","Aug 10, 2016","1h 34m","California mobster Charlie Adamo (Peter Falk) pulls strings to get his old lieutenant, Hank McCain (John Cassavetes), out of the prison where he's spent 12 years for armed robbery. McCain's son, Jack (Pierluigi Apra), who took his place in Adamo's organization, sets up a heist at a Las Vegas casino that Adamo tries to stop when he learns a rival mob boss runs the joint. Pulling the casino job with the help of his newfound love, Irene (Britt Ekland), Jack has to outrun his Mafia pursuers.",80,37,"Machine Gun McCain"
