"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Abel Vang, Burlee Vang","Stephen Stanley, Abel Vang, Burlee Vang","Abel Vang, Burlee Vang","Horror, Mystery & Thriller","English","Feb 17, 2022","2h 4m","Social worker Claire Yang has been haunted for years by visions that she is only just beginning to understand as a connection to the spirit world. When she is assigned a new domestic abuse case, she discovers that the problem is being caused by a supernatural entity and must use her clairvoyance to help save the family.",58,67,"They Live in the Grey"
