"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Bresson","Mag Bodard","Robert Bresson","Rialto Pictures, Cinema Ventures","Parc Film, Svenska Filminstitutet, Svensk Filmindustri (SF) AB, Argos Films, Athos Films","Drama","French (Canada)","Feb 19, 1970, Original","Mar 25, 2017","$39.4K","1h 30m","Mono","This thoughtful and unique French film reveals the surprisingly deep connection between Marie (Anne Wiazemsky), a sensitive farm girl, and her cherished donkey, Balthazar. Though Marie and Balthazar are eventually separated when she gets older, the tale follows both the young woman and the donkey as they contend with the hardships of the world. Although Marie and Balthazar often encounter cruelty from the various people they meet, they also find small moments of beauty.",100,86,"Au Hasard Balthazar"
