"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Ivan Reitman","Ivan Reitman","Dan Aykroyd, Harold Ramis","Columbia Pictures","Columbia Pictures, Black Rhino Productions, Delphi Films","PG","Comedy, Fantasy, Adventure","English","Jun 8, 1984, Wide","Aug 29, 2014","Apr 16, 2012","$298.5M","1h 47m","Magnetic Stereo 6 Track, Dolby Stereo, Surround","Scope (2.35:1)","After the members of a team of scientists (Harold Ramis, Dan Aykroyd, Bill Murray) lose their cushy positions at a university in New York City, they decide to become ""ghostbusters"" to wage a high-tech battle with the supernatural for money. They stumble upon a gateway to another dimension, a doorway that will release evil upon the city. The Ghostbusters must now save New York from complete destruction.",95,88,"Ghostbusters"
