"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Lewis Milestone","Sy Bartlett","James R. Webb, S.L.A. Marshall","United Artists","War, Drama","English","May 29, 1959, Limited","Sep 16, 2008","1h 37m","Because final peace negotiations are bogged down in political maneuvering, U.S. soldiers, led by Lt. Joe Clemons (Gregory Peck), are forced to assault entrenched Chinese troops. The site of battle is Pork Chop Hill, a daunting, desolate climb that gives the communist forces a clear advantage. Clash after deadly clash wears down the morale and readiness of Clemons' men, and when they ask for back up, command is neither willing to send reinforcements nor authorize a retreat.",86,71,"Pork Chop Hill"
