"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Gualtiero Jacopetti, Paolo Cavara","Gualtiero Jacopetti, Paolo Cavara","Times Film Corporation","Cineriz","R","Documentary","English","Apr 3, 1963, Original","Jul 18, 2014","1h 45m","A documentary that shocked many viewers at the time of its release, this film presents scenes from across the globe that feature strange rituals. Animal slaughter and bizarre religious ceremonies are among the many events in the movie, which also exhibits cuisine that is highly unconventional to the Western palate. The collage-like production covers a lot of ground, both literally and figuratively, in depicting unusual cultural practices from around the world.",50,52,"Mondo Cane"
