"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Christopher McQuarrie","Tom Cruise, Don Granger, Paula Wagner, Gary Levinsohn","Christopher McQuarrie","Paramount Pictures","Tom Cruise, Mutual Film Company, Paramount Pictures","PG-13 (Some Drug Material|Language|Violence)","Action, Mystery & Thriller","English","Dec 21, 2012, Wide","Dec 31, 2014","$54.6M","2h 10m","Dolby Atmos, SDDS, Dolby Digital, Datasat","Scope (2.35:1)","One morning in an ordinary town, five people are shot dead in a seemingly random attack; all evidence points to a single suspect: an ex-military sniper who is quickly brought into custody; Reacher, an enigmatic ex-Army investigator, believes the authorities have the right man but agrees to help the sniper's defense attorney.. However, the more Reacher delves into the case, the less clear-cut it appears.",64,67,"Jack Reacher"
