"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Wise","Charles Schnee","Metro Goldwyn Mayer","Drama","English","Sep 26, 1957, Limited","Nov 20, 2016","1h 35m","In 1941, after the attack on Pearl Harbor, the New Zealand city of Christchurch is visited by hundreds of U.S. Marines -- a welcome sight for the lonely women there. The four Leslie sisters (Jean Simmons, Joan Fontaine, Piper Laurie, Sandra Dee) each become involved with the soldiers, with varying shades of happiness or tragedy resulting. Despite being married, Barbara finds herself drawn to the strapping Jack Harding (Paul Newman), while the spirited Anne falls for a captain (Charles Drake).",67,62,"Until They Sail"
