"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Brian Robbins","Alain Chabat, Stephanie Danan, Nicolas Cage, Norman Golightly, Brian Robbins, Sharla Sumpter Bridge","Steve Koren","Paramount Pictures","Work After Midnight Films, Paramount Pictures International, Saturn Films","PG-13 (Language|Dialogue|Sexual Situations|Some Drug-Related Humor)","Comedy","English","Mar 9, 2012, Wide","Jan 1, 2014","$18.4M","1h 31m","Datasat, SDDS, Dolby Digital","Jack McCall (Eddie Murphy) is a selfish literary agent whose fast-talking ways allow him to close any deal. His next target is New Age guru Dr. Sinja (Cliff Curtis), but the savvy doctor sees right through Jack. A magical tree appears in Jack's yard, and, according to Dr. Sinja, the tree and Jack are connected; every time Jack says a word, a leaf falls from the tree. When the last leaf drops, Jack will die. With just a thousand leaves left, Jack must learn to curb his speech or he's a goner.",0,46,"A Thousand Words"
