"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mervyn LeRoy","Mervyn LeRoy","Warner Bros.","Comedy","English","May 29, 1958, Limited","May 4, 2010","1h 59m","Sergeant King (Myron McCormick) thinks backwoods hillbilly-turned-new recruit Will Stockdale (Andy Griffith) might the dumbest private ever to join the Air Force. When King puts him permanently in charge of the latrines, Stockdale thinks it's a promotion. Somehow, all King's attempts to make Stockdale look foolish backfire, and one of them even finds the sergeant demoted to private by his superiors. Stockdale, meanwhile, squeaks through training, and soon begins wreaking havoc in the skies.",60,80,"No Time for Sergeants"
