"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alan J. Pakula","Alan J. Pakula, James L. Brooks","Paramount Pictures","Paramount","R","Romance, Comedy","English","Oct 5, 1979, Limited","Jan 1, 2017","1h 46m","When his wife, Jessica (Candice Bergen), leaves him for a chance at a music career, Phil Potter (Burt Reynolds) is devastated. He moves from New York City to Boston, joins a club for divorced men and cautiously begins an affair with a free-spirited schoolteacher named Marilyn (Jill Clayburgh), who genuinely seems to care about him. But when Jessica decides she wants Phil back, he jumps at the chance, only to wonder if perhaps he's made the wrong choice.",75,58,"Starting Over"
