"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Winterbottom","Andrew Eaton","Hossein Amini, Thomas Hardy","Polygram, Gramercy Pictures","PolyGram Filmed Entertainment","R","Drama","English","Oct 18, 1996, Original","$419.3K","2h 3m","Surround","In late 19th-century England, Jude (Christopher Eccleston) aspires to be an academic, but is hobbled by his blue-collar background. Instead, he works as a stonemason and is trapped in an unloving marriage to a farmer's daughter named Arabella (Rachel Griffiths). But when his wife leaves him, Jude sees an opportunity to improve himself. He moves to the city and begins an affair with his married cousin, Sue (Kate Winslet), courting tragedy every step of the way.",81,73,"Jude"
