"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Fred Newmeyer, Sam Taylor","Jeffrey Vance, Hal Roach, Kevin Brownlow, David Gill","Sam Taylor, H. M. Walker, Hal Roach, Tim Whelan","Continental Home Vídeo [br], Pathé Exchange Inc.","Pathé, Hal Roach Studios Inc.","Comedy","English","Apr 1, 1923, Wide","Mar 17, 2017","1h 14m","Flat (1.37:1)","A boy (Harold Lloyd) moves to New York City to make enough money to support his loving girlfriend (Mildred Davis), but soon discovers that making it in the big city is harder than it looks. When he hears that a store manager will pay $1,000 to anyone who can draw people to his store, he convinces his friend, the ""human fly,"" (Bill Strother) to climb the building and split the profit with him. But when his pal gets in trouble with the law, he must complete the crazy stunt on his own.",97,93,"Safety Last"
