"Director","Producer","Screenwriter","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Nicolas Gessner","Zev Braun","Laird Koenig, Laird Koenig","PG","Mystery & Thriller","English","Mar 22, 2018","1h 31m","Quiet, withdrawn 13-year-old Rynn Jacobs (Jodie Foster) lives peacefully in her home in a New England beach town. Whenever the prying landlady (Alexis Smith) inquires after Rynn's father, she politely claims that he's in the city on business. But when the landlady's creepy and increasingly persistent son, Frank (Martin Sheen), won't leave Rynn alone, she teams up with kindly neighbor boy Mario (Scott Jacoby) to maintain the dark family secret that she's been keeping to herself.",93,75,"The Little Girl Who Lives Down the Lane"
