"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Adam Garnet Jones","Adam Garnet Jones, Sarah Kolasky","Adam Garnet Jones, Sarah Kolasky","Ammo Content","Drama","English","Jan 4, 2019, Limited","Jun 21, 2019","1h 20m","In the span of Lauren and Tom's relationship, they've never had a fight, their sex life is fine, and they get along great. At least it seems that way, until Lauren's parents announce their divorce and suddenly she realizes she wants more from life.",71,NA,"Great Great Great"
