"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Christophe Honoré","Philippe Martin, David Thion","Christophe Honoré","Les Films Pelléas, Auvergne Rhône-Alpes Cinéma, France 2 Cinéma","Drama","French","2h 2m","Scope (2.35:1)","Lucas is 17 when his teenage world is suddenly shattered. He views his life as a wild animal in need of taming. Between a brother settled in Paris and a mother with whom he now lives alone, Lucas will have to fight to rediscover hope and love.",77,100,"Winter Boy"
