"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Aoife McArdle","Aoife McArdle","Venom Films","Drama","English (United Kingdom)","Jun 12, 2018","1h 42m","A 17-year-old girl's obsession with a stranger leads to an entanglement with a local gang.",73,45,"Kissing Candice"
