"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Francis Ford Coppola","Joseph Landon","Yip Harburg, Fred Saidy","Pioneer Entertainment, Warner Home Vídeo, Warner Brothers/Seven Arts","Warner Brothers/Seven Arts","G","Fantasy","English","Oct 9, 1968, Wide","Nov 21, 2016","2h 25m","Stereo","Feisty Irishman Finian McLonergan (Fred Astaire) and his faithful daughter, Sharon (Petula Clark), bearing a pot of gold stolen from the leprechaun Og (Tommy Steele), settle in the village of Rainbow Valley, Missitucky. Siding with local sharecroppers like Woody Mahoney (Don Francks) against a blustering, bigoted local politician (Keenan Wynn), the McLonergans get into a number of fanciful scrapes while being pursued by the magical Og, who will become mortal if he doesn't recover his gold.",53,52,"Finian's Rainbow"
