"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mark Robson","Mark Robson, Bernard Donnenfeld","George Fox, Mario Puzo","Universal Pictures, The Filmakers Group","PG","Mystery & Thriller, Action, Drama","English","Nov 15, 1974, Original","Aug 10, 2016","2h 2m","When a major earthquake hits Los Angeles, the various residents of the city cope with the chaos and destruction. Successful architect Stewart Graff (Charlton Heston) argues with his demanding wife, Remy Royce-Graff (Ava Gardner), as the disaster hits. Later, when he checks in on his flirtatious friend Denise Marshall (Geneviève Bujold), they begin an affair. As the personal dramas continue, the city is threatened by aftershocks and possibly even greater quakes.",44,36,"Earthquake"
