"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mark Robson","Saul David","Wendell Mayes, Joseph Landon, David Westheimer, Saul David","20th Century Fox","P-R Productions Picture","War","English","Jun 23, 1965, Original","Nov 25, 2015","1h 57m","World War II story about Allied prisoners who stage a mass breakout from an Italian POW camp, commandeer a train and head towards the Swiss border. As the Italian war effort collapses, the escapees are aided by their captors, but when the Germans catch on, they set out to halt the escape with an armored train and aerial attack.",90,82,"Von Ryan's Express"
