"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Silvio Soldini","Lionello Cerri, Ruth Waldburger","Silvio Soldini, Doriana Leondeff, Angelo Carbone","Film Movement","Eurimages, Lumière & Company, Vega Films, Warner Bros.","Drama","Italian","Dec 3, 2010, Original","Nov 2, 2016","$8.9K","2h 6m","Anna (Alba Rohrwacher) has a comfortable life with her boyfriend, Alessio (Giuseppe Battiston), until her flirtation with a married man turns into a full-blown affair. When she demands more from her new lover, her clingy attitude threatens to shake up everything.",86,50,"Come Undone"
