"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Mohammad Rasoulof","Mohammad Rasoulof","Mohammad Rasoulof","Big World Pictures","Europe Media Nest, The Match Factory","Drama","Persian","Jun 17, 2022, Limited","$4.0K","1h 57m","Dolby Digital","Scope (2.35:1)","Reza, having distanced himself from the urban quagmire, leads a simple life along with his wife and young son, somewhere in a remote village in Northern Iran. He spends his days working on his goldfish farm. Nearby, a private company with close links to the government and local authorities, has taken control of nearly every aspect of regional life. Its shareholders, accumulating wealth, power and economic influence, have been pushing local farmers and small owners to sell off their belongings, farms and estates, to the benefit of the Company's influential network and its monopoly. It is under their pressure that many villagers have themselves become local links in the larger network of corruption.",100,75,"A Man of Integrity"
