"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Alan Gibson","Josephine Douglas","Hammer Films","PG","Horror","English","Apr 19, 2016","1h 40m","Professor Van Helsing Jr. (Peter Cushing) protects his granddaughter (Stephanie Beacham) from the vampire count (Christopher Lee), brought back by London hippies.",27,39,"Dracula A.D. 1972"
