"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Benito Zambrano","Antonio P. Pérez","Benito Zambrano","Samuel Goldwyn Company","Maestranza Films S.L., Fireworks Pictures, Canal Sur Televisión S.A., Via Digital, Canwest","R","Drama","Spanish (Spain)","Mar 5, 1999, Original","Aug 12, 2003","$367.9K","1h 38m","Dolby Digital","""Solas"" is a drama of Spanish women whose emotional life is as rich as their surroundings are poor. Ana Fernandez is Maria, a beautiful but troubled woman adrift in a nameless city in southern Spain. She drinks, smokes, and steals, desperate for oblivion and angry at the entire world. Emotional rescue arrives in the form of her own mother, who comes to stay with her daughter when Maria's father needs surgery at the hospital in town..",90,87,"Solas"
