"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Sidney Lumet","Howard Gottfried","Paddy Chayefsky","Metro-Goldwyn-Mayer, United Artists","United Artists, Metro Goldwyn Mayer","R","Comedy, Drama","English","Nov 27, 1976, Original","Jan 1, 2008","2h 1m","In this lauded satire, veteran news anchorman Howard Beale (Peter Finch) discovers that he's being put out to pasture, and he's none too happy about it. After threatening to shoot himself on live television, instead he launches into an angry televised rant, which turns out to be a huge ratings boost for the UBS network. This stunt allows ambitious producer Diana Christensen (Faye Dunaway) to develop even more outrageous programming, a concept that she takes to unsettling extremes.",91,93,"Network"
