"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Andy Palmer","Mark Alan, Warner Davis","Alex Carl","Shout! Studios","Petri Entertainment, WeatherVane Productions, Renfield Productions","Horror, Mystery & Thriller","English","Feb 14, 2020, Limited","Feb 14, 2020","1h 26m","Scope (2.35:1)","Strange events plague crew members of a reality TV show when they visit an infamous backwoods camp that was the site of a mass murder 20 years earlier.",57,40,"Camp Cold Brook"
