"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Andrey Konchalovskiy","Andrey Konchalovskiy, Florian Deyle","Andrey Konchalovskiy, Elena Kiseleva","Film Movement","Drama","German","Oct 6, 2017, Limited","Feb 13, 2018","$14.9K","2h 11m","A Russian woman in a concentration camp crosses paths with an SS officer who once fell madly in love with her.",70,78,"Paradise"
