"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Max Baer Jr.","Max Baer Jr., Roger Camras","Warner Bros.","PG","Drama, LGBTQ+","English","Mar 5, 2012","1h 46m","A drunken encounter traumatizes teenage Billy Joe (Robby Benson), who loves a girl (Glynnis O'Connor) in 1953 Mississippi.",44,79,"Ode to Billy Joe"
