"Director","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ted Kotcheff","Jonathan Reynolds","TriStar Pictures","PG","Romance, Comedy","English","Apr 16, 2012","$8.2M","1h 48m","Stereo, Surround","Cable news anchor Christy Colleran (Kathleen Turner) and her cagey boss, John L. Sullivan (Burt Reynolds), have a long history together: They used to be married. But now Christy is set to leave journalism and her ex-husband forever by moving to New York City with her fiancé, retail mogul Blaine Bingham (Christopher Reeve). Since Sullivan still has feelings for her, he hatches a plan to keep Christy around by assigning her to a hot news story she can't resist.",60,32,"Switching Channels"
