"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Agnieszka Holland","Margaret Ménégoz, Artur Brauner","Paul Hengge, Agnieszka Holland","Orion Pictures","Zespół Filmowy Perspektywa, Central Cinema Company Film (CCC), Telmar Film International Ltd., Les Films du Losange","R (Mature Treatment of Holocaust)","History, Drama, War","German","Jun 28, 1991, Wide","Mar 4, 2003","$23.2K","1h 55m","Jewish teenager Salek (Marco Hofschneider) is separated from his family when they flee their home in Germany after Kristallnacht. He ends up in a Russian orphanage for two years, but when Nazi troops reach Russia he convinces them he is a German Aryan, and becomes an invaluable interpreter and then an unwitting war hero. His deception becomes increasingly difficult to maintain after he joins the Hitler Youth and finds love with beautiful Leni (Julie Delpy), a fervent anti-Semite.",95,90,"Europa, Europa"
