"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Patrick Read Johnson","Dawn Steel, Charles Roven","Jill Gordon","Tele München Fernseh Produktionsgesellschaft (TMG), New Line Cinema, Television Française, Télévision Française 1 (TF1), British Broadcasting Corporation (BBC), Turner Pictures (I), Atlas Entertainment, Quality Entertainment, Syalis DA","PG-13","Comedy, Drama","English","Jun 1, 2016","$4.8M","1h 29m","Shy, obese teen Angus Bethune (Charlie Talbert) lives with his 18-wheeler-driving mom (Kathy Bates) and oddball grandfather (George C. Scott). Having loved popular girl Melissa (Ariana Richards) for nearly as long as he's been getting tormented by her jock boyfriend, Rick (James Van Der Beek), he hatches a plan to win her heart. With the help of his cocky nerd pal, Troy (Chris Owen), and a supportive teacher (Rita Moreno), Angus makes a bid to turn the tables on his rival.",67,69,"Angus"
