"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Michal Aviad","Leon Edery, Moshe Edery, Amir Harel, Ayelet Kait","Michal Aviad, Sharon Azulay Eyal, Michal Vinik","Zeitgeist Films","United King Films","Drama","Hebrew","Mar 27, 2019, Limited","Jun 28, 2019","$64.0K","1h 34m","Scope (2.35:1)","With her husband's restaurant business in jeopardy, a mother of three gets a job as assistant to a powerful realtor and must fight back against his sexual harassment.",98,94,"Working Woman"
