"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Pushpendra Singh","Sanjay Gulati, Pushpendra Singh, Gulab Singh Tanwar","Pushpendra Singh","Crawling Angel Films","Drama","Hindi","1h 38m","A fiercely beautiful nomadic shepherdess named Laila catches the eye of a lustful young herdsman. The two marry, but she must fend off the advances of a local forest ranger and the chief of police in his home village.",93,NA,"The Shepherdess and the Seven Songs"
