"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Pierre Salvadori","Philippe Martin, David Thion","Pierre Salvadori, Benoît Graffin, Benjamin Charbit","CN6 Productions, Les Films Pelléas, Chaocorp, Tovo Films, France 2 Cinéma","Drama","French (France)","Jan 26, 2020","1h 48m","Scope (2.35:1)","While a French Riviera police officer discovers her late husband led a criminal double life, the man who was imprisoned for her husband's crimes is released from jail and must adapt to the outside world.",77,59,"The Trouble With You"
