"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ted Berman, Richard Rich","Joe Hale","Walt Disney Productions","PG","Kids & Family, Fantasy, Animation","English","Jan 1, 2014","1h 20m","Surround","In the land of Prydain, lowly pig herder Taran (Grant Bardsley) dreams of becoming a gallant knight. Young Taran receives his heroic calling when the evil Horned King (John Hurt) kidnaps Hen-Wren, a prophesying pig that had been entrusted to Taran. Now, with help from his furry sidekick Gurgi and Princess Eilonwy, Taran must locate the magical black cauldron before the Horned King is able to use its mystical powers to summon an army of the undead.",54,48,"The Black Cauldron"
