"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Victor Schertzinger","Harry Cohn","Columbia Pictures","Columbia Pictures Corporation","Musical","English","Jul 6, 1934, Original","May 6, 2013","1h 20m","After relocating from New York City to Milan, Italy, to study opera, Mary (Grace Moore) meets her mentor, Giulio (Tullio Carminati). Under his guidance, Mary learns the intricacies of opera and becomes a more confident songstress. Years later, Mary meets Lally (Mona Barrie), a previous student of Giulio's who brings her feelings of jealousy to the surface. Unable to come to terms with her true feelings toward Giulio, Mary rebels, jeopardizing her budding career and a potential happy ending.",63,42,"One Night of Love"
