"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Dan Attias","Dino De Laurentiis, Martha De Laurentiis","Paramount Pictures","Dino De Laurentiis Productions","R","Horror","English","Oct 11, 1985, Original","Jun 6, 2014","$10.8M","1h 35m","When a series of unexplained murders occurs in the normally quiet town of Tarker's Mill, the residents decide to hunt down the killer. However, many of these vigilantes end up dead, and those who don't are no closer to finding an assailant. But, when a young wheelchair-using boy named Marty (Corey Haim) encounters a werewolf one night, the pieces begin to come together. Along with his sister and Uncle Red (Gary Busey), Marty begins a mission to capture the werewolf once and for all.",41,56,"Silver Bullet"
