"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Tom DeCerchio","Roger Birnbaum","Caravan Pictures, Hollywood Pictures","PG-13","Comedy","English","Apr 19, 1996, Limited","Mar 1, 2013","$9.2M","1h 30m","Surround, Stereo","Mike (Daniel Stern) and Jimmy (Dan Aykroyd) are disconsolate after watching their favorite team, the Boston Celtics, lose a game in the NBA finals. They hatch a far-fetched scheme to sabotage Lewis Scott (Damon Wayans), the star of the opposing team, who is known for his love of nightlife, by getting him very drunk -- and thus too hungover to perform in the next game. After the two inadvertently kidnap the player instead, they dither about whether or not to release their captive.",12,32,"Celtic Pride"
