"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Simon Wincer","Jere Henshaw","Don Michael Paul","Metro-Goldwyn-Mayer","R","Action","English","Aug 23, 1991, Original","Jul 12, 2013","$7.0M","1h 38m","Surround","Flat (1.85:1)","In this action movie, tough biker Harley Davidson (Mickey Rourke) teams up with his cowboy-hat-wearing buddy known as the Marlboro Man (Don Johnson) to help save the bar of a mutual friend. Enacting a plan to rob an armored bank vehicle, the two are surprised to find that they've heisted a massive shipment of a new drug. Soon the corrupt bank head, Chance Wilder (Tom Sizemore), sends trained killers to take out Harley and Marlboro, with the duo fighting for their lives.",29,65,"Harley Davidson and the Marlboro Man"
