"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Rolf de Heer","Rolf de Heer, Domenico Procacci","Fandango","PG","Drama","English","May 1, 2007","$58.5K","1h 31m","Surround","Sick of her mother (Celine O'Leary) and father (Paul Blackwell) constantly bickering, a 7-year-old girl (Chloe Ferguson) routinely retreats to her room, where she finds peace by reflecting back on the happier times when her parents treated each other with love and affection. As their fighting escalates and even becomes physical at one point, the girl decides to take a vow of silence out of frustration, hoping to draw their attention away from each other and back to her.",80,73,"The Quiet Room"
